Date,KSSMB,KQSMB,KSHML,KQHML,KSMMT,KQMMT
2018-02-06,-0.00545,-0.02025,0.00504,0.01065,0.019572168,0.008135693
2018-02-07,-0.0075,0.02155,0.000746667,-0.0328,-0.024058143,0.002534775
2018-02-08,-0.009,-0.00825,0.018576667,0.02375,0.011176343,0.030747277
2018-02-09,-0.0003,0.01795,0.00711,0.00885,-7.68E-05,-0.008188773
2018-02-12,0.00555,-0.00165,0.00681,0.010725,-0.014804437,-0.006001942
2018-02-13,0.007,0.014,0.00991,-0.0003,-0.020908793,0.001700215
2018-02-14,0.0025,-0.0169,0.011193333,0.004925,0.022098157,0.027092453
2018-02-19,-0.0056,-0.0096,-0.001806667,0.0073,0.007538003,5.81E-05
2018-02-20,-0.0109,0.017,-0.007316667,-0.010175,-0.027768651,-0.023852629
2018-02-21,-0.0026,-0.0035,0.007163333,0.000925,-0.007333029,-0.001622898
2018-02-22,-0.0023,0.0085,0.008646667,-0.00285,-0.002888256,-0.024305974
2018-02-23,0.012,-0.0063,0.004703333,0.00365,-0.000290264,-0.003709544
2018-02-26,0.00475,0.0009,0.003093333,0.0017,0.001142602,-0.008453085
2018-02-27,-0.0027,0.001,0.007933333,0.002275,0.019829287,0.007555277
2018-02-28,-0.0018,0.00375,0.002416667,-0.0095,-0.026015841,-0.021191167
2018-03-02,-0.0109,-0.00375,0.01139,0.003375,-0.000507509,0.026908966
2018-03-05,0.0011,0.00325,0.00255,0.0031,-0.006740731,-0.004269956
2018-03-06,0.00515,-0.0164,0.0131,0.011375,0.033651258,0.031496833
2018-03-07,0.00065,0.0018,-0.007743333,-0.00035,-0.015031382,-0.020711284
2018-03-08,-0.00185,0.00295,0.006573333,0.00365,-0.007192733,-0.005505067
2018-03-09,0.00275,-0.00235,-0.00847,0.01495,-0.000935721,-0.033169325
2018-03-12,-0.0027,-0.0096,-0.008136667,0.0071,-0.00875566,0.017692086
2018-03-13,0.0008,0.0037,0.017633333,0.0063,-0.005233824,0.019910667
2018-03-14,-0.0073,-0.00065,0.010303333,0.005275,0.013727297,0.005514696
2018-03-15,0.00425,-0.0048,0.004726667,0.00655,-0.010995641,-0.000241006
2018-03-16,-0.0043,-0.00365,-0.001313333,0.005175,-0.006374853,0.001647606
2018-03-19,-0.00705,0.0088,-0.002713333,-0.0027,0.015078176,-0.010028671
2018-03-20,-0.00205,-0.0159,0.007856667,0.00985,-0.005575237,0.02972583
2018-03-21,-0.00355,0.00845,-0.003103333,-0.0011,0.001312643,0.018425311
2018-03-22,0.0096,0.00885,0.001453333,-0.007225,0.028252764,0.029452815
2018-03-23,-0.0049,0.01525,-0.005886667,-0.02865,-0.017618464,-0.005905492
2018-03-26,-0.0019,-0.02005,0.007653333,0.003225,0.011283435,0.025311019
2018-03-27,-0.0017,0.01025,-0.011243333,0.006375,0.008072047,-3.23E-05
2018-03-28,-0.0023,0.00375,-0.01097,-0.002775,-0.020892434,-0.006996638
2018-03-29,-0.00185,-0.0156,0.004826667,0.02075,0.013795168,0.006898081
2018-03-30,-0.0084,0.0126,0.00058,0.001525,-0.002475907,0.001853661
2018-04-02,0.0033,0.00095,-0.00678,0.00285,0.016336944,-0.016436583
2018-04-03,-0.00255,-0.0052,-0.015113333,0.004875,-0.016604347,0.002177561
2018-04-04,-0.0009,0.002,-0.006003333,-0.0072,-0.032507881,-0.043022479
2018-04-05,0.0033,-0.0028,0.009176667,-0.0015,-0.009995454,-0.006472321
2018-04-06,-0.00005,-0.0008,-0.00617,0.00755,0.00763334,-0.009100153
2018-04-09,-0.0009,-0.0035,0.005736667,0.0113,0.006319543,-0.007797661
2018-04-10,0.00055,0.00655,-0.004026667,-0.000475,0.026530574,0.012122432
2018-04-11,-0.00895,0.00705,0.009573333,0.0102,0.009986914,0.017010797
2018-04-12,-0.0027,0.0111,-0.00726,-0.006525,-0.000530397,0.065667526
2018-04-13,-0.00355,0.009,0.009013333,0.008925,-0.024789853,-0.002177407
2018-04-16,-0.0028,0.00715,0.00513,-0.000775,-0.015743196,0.014690518
2018-04-17,-0.0044,0.0016,0.002033333,0.00225,0.017453342,-0.003049897
2018-04-18,0.0065,0.00905,-0.011623333,-0.014725,-0.021245891,-0.000565035
2018-04-19,-0.00335,0.01395,-0.01797,-0.035925,-0.007392961,-0.019749455
2018-04-20,-0.01,0.00295,-0.01,-0.01255,-0.011507741,-0.009832382
2018-04-23,-0.0067,0.0008,-0.026996667,-0.0276,-0.014561571,0.000357753
2018-04-24,-0.00025,0.0092,-0.007463333,-0.0122,-0.002604262,0.067603429
2018-04-25,-0.0008,-0.00875,-0.00133,0.008225,-0.013278576,-0.010912219
2018-04-26,0.0038,-0.00045,0.014013333,0.004775,0.01151395,-0.008767814
2018-04-27,0.0057,-0.009,0.01087,0.007825,0.003317718,0.014500003
2018-04-30,0.00015,0.01515,-0.03553,-0.0371,-0.006532935,0.002845044
2018-05-02,-0.01795,0.0114,-0.019966667,-0.030475,-0.031971215,0.012302785
2018-05-03,0.00115,0.00465,0.004896667,0.011275,0.001750288,-0.002453507
2018-05-04,-0.01235,0.0208,-0.017926667,-0.017575,-0.005219989,-0.01361467
2018-05-08,0.01515,0.01815,0.006513333,-0.0017,0.017740303,-0.020960752
2018-05-09,-0.00615,-0.0348,0.02603,0.013225,0.022775451,0.027396091
2018-05-10,-0.00135,0.0121,0.000933333,-0.01165,-0.004766477,-0.003129361
2018-05-11,-0.00295,-0.0025,0.006526667,0.005775,0.00098667,-0.004668603
2018-05-14,-0.0092,0.01755,-0.026973333,-0.033075,-0.002119633,-0.014965234
2018-05-15,-0.00695,-0.0095,0.005463333,-0.016675,-0.011720411,-0.003150735
2018-05-16,0.02935,-0.02885,0.016156667,0.0208,0.030121602,0.003000995
2018-05-17,-0.0129,-0.00585,-0.000233333,0.0011,0.014232264,0.0141005
2018-05-18,-0.00845,-0.00125,-0.001966667,0.011475,0.009900271,0.022949032
2018-05-21,-0.00335,0.00095,0.006213333,0.009675,0.014570044,0.013380702
2018-05-23,0.0063,-0.00035,0.00885,0.00485,0.017491428,0.006960393
2018-05-24,0.00345,-0.01475,0.010226667,0.018575,0.015251439,0.012934561
2018-05-25,0.02765,-0.0321,0.019673333,0.0254,0.016477729,0.030112946
2018-05-28,-0.03205,0.0265,-0.026626667,-0.045225,-0.03995942,0.000337067
2018-05-29,0.0008,0.00865,0.00367,0.0199,0.002428847,-0.005619587
2018-05-30,-0.01,-0.02255,0.002743333,-0.00125,-0.013328658,0.027820053
2018-05-31,-0.00445,0.0036,0.014236667,0.001175,0.003546423,-0.01376036
2018-06-01,0.00515,0.0014,0.006973333,0.020075,0.010550822,0.022681485
2018-06-04,0.00835,0.0145,-0.010996667,-0.015875,0.024936284,0.009744714
2018-06-05,0,0.00115,-0.00112,0.00975,-0.005882003,-0.0143924
2018-06-07,-0.0033,-0.00475,-0.00781,0.003275,0.003407715,0.028307418
2018-06-08,0.0029,0.00825,-0.006716667,-0.001275,-0.005438955,-0.007868986
2018-06-11,-0.00365,0.00025,-0.016503333,-0.00115,-0.014182061,-0.020346573
2018-06-12,0.008,-0.01245,0.00577,0.003725,0.031402061,-0.005672414
2018-06-14,0.0057,-0.0092,0.010583333,0.015625,0.018742012,0.009240058
2018-06-15,-0.00845,0.00105,0.000113333,0.00415,-0.00968684,-0.009843042
2018-06-18,0.00535,-0.00075,-0.003433333,-0.016125,-0.006432351,-0.026766362
2018-06-19,0.00765,0.00655,0.00633,-0.00965,-0.001818565,-0.007521889
2018-06-20,-0.00435,-0.02315,0.006653333,-0.000125,0.036313927,0.026940812
2018-06-21,0.003,0.009,0.004533333,0.004275,0.008315862,-0.009615601
2018-06-22,0.01745,-0.01625,-0.00308,-0.00455,0.025852217,0.029773623
2018-06-25,-0.0035,0.0041,-0.009023333,0.00295,0.006490592,-0.008606313
2018-06-26,0.01075,-0.0052,0.00522,0.008825,-0.000192177,0.001419771
2018-06-27,0.0038,-0.00025,0.019536667,0.008325,0.01393269,-0.008512539
2018-06-28,0.00795,0.0006,-0.00425,-0.0002,-0.01046092,-0.02128982
2018-06-29,-0.00335,-0.0147,-0.000486667,-0.02295,0.003423168,-0.001399686
2018-07-02,0.00795,-0.00115,0.007596667,0.006025,0.013467594,-0.005620089
2018-07-03,-0.0037,-0.0024,0.009126667,0.0138,0.006553712,0.031573519
2018-07-04,-0.0089,0.00785,-0.003753333,-0.001475,-0.01380598,-0.01083648
2018-07-05,0.00575,-0.0116,-0.00086,0.003125,0.015677253,0.011322293
2018-07-06,-0.0018,-0.01275,-0.010603333,-0.008725,0.004658026,0.003289869
2018-07-09,0.0112,-0.00975,0.01563,0.019675,0.019047425,0.016467139
2018-07-10,-0.00955,0.02215,-0.0034,-0.0056,-0.013999874,0.002024218
2018-07-11,-0.00355,0.0067,-0.00929,-0.010575,-0.013159882,-0.00981151
2018-07-12,-0.00325,-0.0177,0.00874,0.007925,0.012634045,0.012116181
2018-07-13,0.0021,0.0016,-0.000583333,-0.003625,0.01282515,0.000614938
2018-07-16,-0.0024,0.0076,0.009713333,0.011575,0.008987045,-0.009485888
2018-07-17,2.78E-19,0.0107,-0.010176667,-0.003425,-0.003922075,0.01590906
2018-07-18,0.00965,-0.00135,0.00505,0.0091,0.000242933,-0.014411594
2018-07-19,0.0032,0.0072,0.005033333,0.01,0.010521046,-0.006603195
2018-07-20,0.0051,0.0028,-0.000816667,0.008625,0.00665814,-0.005911713
2018-07-23,0.02485,0.0114,-0.028926667,-0.02035,-0.016331845,-0.032979042
2018-07-24,-0.00565,0.01445,-0.01596,-0.015625,0.002499754,-0.001386128
2018-07-25,0.0068,0.01345,-0.013543333,-0.017575,0.01010429,0.026611564
2018-07-26,-0.0102,-0.00675,0.01094,-0.012275,-0.002719256,0.020066805
2018-07-27,-0.0086,0.0057,0.005976667,0.0131,-0.005864683,-0.004998854
2018-07-30,-0.0046,0.01225,-0.015206667,-0.013525,-0.025198196,-0.005849833
2018-07-31,0.0001,-0.0078,-0.003493333,-0.000675,0.001792458,0.009028407
2018-08-01,-0.00575,-0.014,0.011693333,0.01695,0.001309603,-0.005417366
2018-08-02,-0.014,0.0087,0.000406667,-0.00935,-0.004438073,-0.000699159
2018-08-03,0.00285,-0.00425,0.00403,-0.000275,0.007366549,-0.013458195
2018-08-06,-0.00025,0.00805,-0.004403333,-0.0071,-0.023881765,-0.008797998
2018-08-07,0.00275,-0.0003,0.016233333,0.011725,-0.002115067,0.003808147
2018-08-08,-0.00265,0.00295,0.007053333,0.002975,-0.009210875,-0.001130419
2018-08-09,0.00065,-0.00875,-0.004083333,0.004575,0.002840177,0.010391517
2018-08-10,-0.0073,-0.00265,-0.00783,-0.016175,-0.014205756,-0.008403316
2018-08-13,0.0099,0.0037,-0.004373333,-0.009175,-0.002760648,-0.009405136
2018-08-14,-0.00515,-0.00285,0.002816667,-0.004525,-0.002676305,-0.022350615
2018-08-16,-0.0087,-0.00015,-0.004103333,0.0029,0.02365233,0.021953713
2018-08-17,-0.00675,-0.0027,0.010256667,0.012975,0.008133041,0.025911693
2018-08-20,-0.00155,0.0102,-0.004983333,0.002325,0.003286288,-0.005514698
2018-08-21,-0.0002,-0.0185,0.01298,0.013125,0.013138253,0.024796222
2018-08-22,-0.0031,0.00725,0.00386,0.003025,-0.015552672,0.001612001
2018-08-23,0.0007,-0.0085,0.005393333,0.002925,0.003389883,-0.003254839
2018-08-24,-0.0014,-0.00525,-0.00102,-0.001375,0.013600465,0.000612929
2018-08-27,0.0118,-0.01365,0.002743333,0.01965,0.014978726,0.014185588
2018-08-28,0.0023,0.0122,-0.011433333,-0.00015,-0.012830041,0.000332546
2018-08-29,-0.0017,-0.00215,0.002356667,0.006325,0.009102079,0.001498718
2018-08-30,-0.006,0,0.00886,-0.00035,-0.001601654,-0.005574226
2018-08-31,0.0015,-0.0178,0.007926667,0.00925,-0.000194038,0.007787367
2018-09-03,-0.0072,0.0074,0.004226667,0.003025,-0.01335438,5.18E-05
2018-09-04,-0.00305,-0.0109,0.008196667,0.008375,0.015469434,0.015618582
2018-09-05,-0.01375,0.0106,-0.004166667,0.000725,-0.019571047,0.020968958
2018-09-06,-0.00065,-0.0003,-0.004153333,-0.0024,-0.000443964,0.0076532
2018-09-07,-0.00335,-0.01,-0.007643333,-0.0061,-0.002303574,0.004438099
2018-09-10,-0.00505,0.0129,-0.004713333,-0.008925,-0.013119348,-0.009085002
2018-09-11,-0.00135,0.0061,0.001586667,0.00025,0.005963312,0.005688195
2018-09-12,-0.0009,-0.0194,-0.004586667,0.003375,-0.002872068,0.000608113
2018-09-13,-0.00065,-0.0077,-0.00584,0.004625,-0.004387009,-0.000775246
2018-09-14,0.0056,0.0035,0.00694,0.0096,0.002866477,0.013918365
2018-09-17,-0.0006,-0.00135,-0.000376667,-0.007975,0.011026718,0.004136661
2018-09-18,0.0076,-0.0062,0.007493333,0.0005,0.022187852,0.008654358
2018-09-19,0.016,-0.0076,0.01365,0.0081,0.064887223,0.006630601
2018-09-20,0.00965,-0.00105,0.005326667,0.001275,0.013481955,-0.01286996
2018-09-21,-0.00065,0.00145,-0.004643333,-0.0005,1.09E-05,-0.000887332
2018-09-27,0.0035,-0.0036,-0.015196667,0.005525,0.006692247,-0.010009656
2018-09-28,0.00095,-0.00025,-0.008146667,-0.00335,0.007323756,0.205566064
2018-10-01,0.0049,-0.0013,0.00028,-0.0119,-0.015867638,-0.040156621
2018-10-02,0.0015,0.0185,-0.00769,-0.016875,-0.011392732,-0.004318941
2018-10-04,-0.0073,-0.0062,0.008206667,0.0012,0.011429839,0.060330776
2018-10-05,0.0067,0.0051,-0.003623333,-0.002425,-0.011066326,0.006731328
2018-10-08,-0.00005,0.00225,0.008696667,-0.003975,-0.010136506,0.029838623
2018-10-10,0.0209,-0.02295,-0.013156667,0.00625,0.012616295,0.049592687
2018-10-11,0.00455,-0.0137,0.00205,-0.00595,-0.010088298,0.025892266
2018-10-12,-0.0058,-0.00935,0.001033333,0.01345,0.037756353,0.004768351
2018-10-15,0.00105,0.0207,-0.013036667,-0.00785,-0.016475477,-0.008826073
2018-10-16,-0.0115,0.0015,0.00762,0.00225,0.007690664,0.020917731
2018-10-17,-0.0024,0.0016,-0.00591,0.000925,-0.006903222,-0.025036179
2018-10-18,-0.00215,0.014,-0.008403333,-0.0032,-0.010639444,-0.023060764
2018-10-19,0.0038,-0.0187,-0.003356667,0.00445,-0.002700643,0.01604217
2018-10-22,0.0047,-0.0095,-0.003243333,0.00405,-0.004551009,0.011822168
2018-10-23,-0.00505,0.00805,-0.01165,-0.00825,-0.021278874,-0.021110126
2018-10-24,0.0167,0.0016,-0.0214,-0.02055,-0.009059752,-0.003576009
2018-10-25,0.0053,-0.0091,-0.015583333,0.0043,0.008349631,0.020240018
2018-10-26,0.00725,-0.004,-0.00376,-0.015175,-0.01097397,-0.003992008
2018-10-29,0.0365,-0.0425,-0.017613333,-0.004625,0.024056022,-0.000387526
2018-10-30,-0.0158,0.0005,0.037126667,0.013525,0.030047324,0.033148589
2018-10-31,-0.01445,0.0342,-0.002416667,0.008525,-0.021456047,-0.017469641
2018-11-01,-0.01665,0.0154,0.017686667,0.006275,-0.014800802,-0.022623127
2018-11-02,0.00195,-0.01355,0.013413333,0.01455,0.011939996,0.028568732
2018-11-05,-0.00835,0.001,0.002173333,0.0033,-0.009756424,0.019427394
2018-11-06,0.0073,0.00505,0.002553333,-0.006575,0.011707274,-0.003504394
2018-11-07,0.00145,0.00725,-0.013893333,-0.000175,-0.003543158,-0.004712367
2018-11-08,-0.00765,0.00665,0.002266667,0.00475,0.020394226,0.024857838
2018-11-09,0.00105,0.0092,-0.014406667,-0.005825,-0.009981894,-0.015557327
2018-11-12,0.00895,0.0217,-0.02695,-0.008025,-0.021720743,-0.018637888
2018-11-13,0.0007,-0.00415,-0.003276667,0.010575,0.020828637,-0.006223668
2018-11-14,0.00175,-0.0007,0.007646667,0.0103,0.008531969,-0.011228794
2018-11-15,0.00565,-0.02335,0.00336,0.00055,-0.005554698,-0.006176589
2018-11-16,-0.0059,-0.0017,-0.00803,0.0069,-0.008789856,-0.058763972
2018-11-19,-0.008,-0.01015,0.005206667,-0.000875,0.007451939,0.000808072
2018-11-20,-0.00235,0.0148,-0.016703333,-0.00225,-0.004179933,-0.038774424
2018-11-21,0.00125,-0.01015,0.00462,0.00275,0.005598928,0.008823019
2018-11-22,0.00055,-0.0032,0.003713333,-0.00305,0.008402495,0.010857268
2018-11-23,0.00145,0.00305,0.00055,-0.00235,-0.005303338,-0.007651303
2018-11-26,0.0067,-0.01635,0.013706667,0.014525,0.024773681,0.027322753
2018-11-27,-0.0033,0.00305,-0.005433333,0.003275,-0.003511529,-0.013896219
2018-11-28,0.0056,0.0054,-0.00714,-0.0024,-0.003284154,0.012807107
2018-11-29,0.00075,0.01065,0.005523333,-0.01745,-0.014624043,-0.001834517
2018-11-30,-0.00425,-0.00515,-0.009296667,-0.001825,-0.012876985,0.010986087
2018-12-03,-0.0019,-0.0112,0.001153333,-0.0023,0.003006503,0.01830453
2018-12-04,-0.01035,0.01145,-0.003993333,-0.0002,-0.009038167,-0.034283231
2018-12-05,-0.0009,0.00405,-0.011656667,-0.014125,-0.026525882,-0.048973485
2018-12-06,0.0053,0.00545,-0.01288,-0.01145,-0.021087076,-0.026663161
2018-12-07,-0.004,-0.01025,0.001616667,-0.0028,0.00431447,0.009286503
2018-12-10,0.00745,0.0007,-0.01291,0.0043,-0.018060106,-0.026499377
2018-12-11,0.012,0.0089,-0.00208,0.0061,0.007031136,0.002460264
2018-12-12,0.002,-0.0109,0.00339,0.006725,0.019477293,0.016963151
2018-12-13,-0.00575,0.01275,-0.00227,0.00285,-0.007454523,0.004197538
2018-12-14,-0.0046,0.0167,-0.027253333,-0.0051,-0.018643701,-0.039453448
2018-12-17,0.00655,-0.00035,-0.016626667,0.0031,-0.020210803,-0.011306604
2018-12-18,0.0029,-0.00205,-0.004936667,-0.0042,0.004198763,-0.011029743
2018-12-19,-0.0022,-0.0179,0.008976667,0.011625,0.008188198,0.021139413
2018-12-20,-0.0032,-0.0055,-0.011493333,-0.008625,-0.019646064,0.001137738
2018-12-21,0.00305,-0.01135,0.007316667,0.01455,0.0147127,0.014672908
2018-12-24,0.0045,-0.00605,0.002913333,-0.001825,0.006244805,0.015236241
2018-12-26,0.0017,-0.0236,0.00471,0.009375,0.017222949,-0.007184635
2018-12-27,-0.00505,0.0221,0.01942,0.00195,0.020054202,-0.010432683
2018-12-28,-0.00625,0.01135,0.004323333,-2.50E-05,0.007653845,0.013120414
2019-01-02,-0.0134,0.01895,-0.0044,0.005375,0.008215393,-0.003546884
2019-01-03,-0.00215,0.01475,-0.01572,-0.013275,0.002723952,0.024330596
2019-01-04,0.0043,-0.00565,0.007206667,0.0083,0.018626125,0.007226099
2019-01-07,-0.00235,0.002,0.011946667,-0.009325,-0.023553075,0.011375004
2019-01-08,-0.0058,0.01245,-0.00171,-0.002475,0.020754657,0.017746267
2019-01-09,0.00445,0.00015,0.018126667,0.000125,-0.01330444,-0.012191763
2019-01-10,0.00045,-0.0051,-0.000236667,-0.0067,-0.013964653,-0.020739252
2019-01-11,-0.0039,0.01245,0.015773333,-0.003075,-0.004198272,0.034984575
2019-01-14,-0.0119,0.015,-0.004683333,-0.007375,0.020487198,0.006651021
2019-01-15,0.0026,0.0029,0.00303,0.0061,-0.033835393,0.014449652
2019-01-16,-0.009,0.0135,-0.002363333,-0.006875,-0.00697465,-0.012420716
2019-01-17,0.0041,0.01475,-0.004313333,-0.00185,-0.01624039,-0.046391464
2019-01-18,-0.00255,-0.00545,0.01494,0.003225,-0.021106733,0.003391373
2019-01-21,-0.0057,0.01975,0.00675,0.00135,-0.035341801,0.00467584
2019-01-22,-0.00095,-0.0038,-0.005726667,-0.007925,0.029673634,0.005838659
2019-01-23,0.00495,0.0129,-0.003763333,-0.008875,-0.010360862,0.018936738
2019-01-24,-0.00725,-0.0137,0.000893333,0.00315,0.021879487,-0.016365635
2019-01-25,0.00395,-0.00615,0.011063333,0.009525,-0.006651826,-0.00920902
2019-01-28,0.0004,-0.0093,0.00684,-0.00815,-0.000290906,-0.018172297
2019-01-29,0.0061,-0.00675,0.00487,0.00175,-0.006817218,-0.018900842
2019-01-30,0.0041,-0.00245,0.00052,-0.0038,0.010621594,0.003935824
2019-01-31,0.0003,-0.0058,0.005306667,0.00555,-0.021009155,-0.002834306
2019-02-01,-0.00325,0.00315,0.00501,-0.00695,-0.005634558,0.042203605
2019-02-07,0.0007,-0.0121,0.002826667,-0.006525,-0.033537654,0.021502872
2019-02-08,-0.0116,0.0081,-0.003626667,-0.009075,0.008276627,0.012119573
2019-02-11,0.0026,-0.00625,-0.000616667,0.0036,0.006556218,-0.024829779
2019-02-12,-0.00185,0.00645,0.006013333,0.00325,-0.03138627,-0.039799587
2019-02-13,-0.00135,-0.00235,0.01179,0.015775,-0.011969375,-0.001211153
2019-02-14,0.0113,0.0035,0.008996667,0.0064,-0.02616593,-0.0238231
2019-02-15,-0.0045,0.0003,-0.002283333,-0.0025,0.001283206,-0.001451211
2019-02-18,0.00395,-0.00125,-0.00256,0.00265,-0.006856722,-0.010042609
2019-02-19,-0.00065,-0.0003,-0.00251,-0.0011,0.015398162,-0.005455448
2019-02-20,0.0079,-0.00715,-3.00E-05,0.006525,-0.011674827,-0.02309378
2019-02-21,0.00475,0.00375,-0.006803333,0.007875,-0.01185585,0.00277663
2019-02-22,0.0031,-0.00065,-0.003683333,-0.0046,-0.008261915,-0.002089808
2019-02-25,-0.0016,-0.00355,-0.011876667,0.0081,-0.017820893,-0.037733493
2019-02-26,-0.003,-0.0024,-0.006076667,-0.004875,0.010402894,0.002388039
2019-02-27,-0.00145,0.004,0.000156667,0.00535,0.00619781,0.000951106
2019-02-28,0.0238,-0.0313,-0.008363333,0.000675,-0.018646869,-0.068109732
2019-03-04,-0.00835,-0.00325,0.004596667,0.018525,0.001609156,-0.005337496
2019-03-05,-0.00665,0.00455,-0.000636667,0.00205,0.029652646,0.020724865
2019-03-06,-0.00115,0.0101,0.003326667,-0.001075,-0.003497384,0.007391032
2019-03-07,0.0095,0.0062,-0.002516667,-0.00765,-0.003406356,-0.012906826
2019-03-08,-0.00745,-0.00675,-0.000643333,0.0016,0.000760215,-0.001820423
2019-03-11,0.0028,-0.01245,1.00E-04,-0.0077,0.005017004,0.008255288
2019-03-12,0.00005,-0.01235,0.005083333,0.005775,-0.002917421,0.006479652
2019-03-13,-0.00145,0.00265,0.001606667,0.00515,0.000886258,-0.010129938
2019-03-14,-0.01155,0.02135,-0.000696667,-0.001875,0.007697638,-0.011199034
2019-03-15,0.01625,0.00195,-0.018876667,-0.00895,-0.01493947,-0.026159055
2019-03-18,-0.0074,0.01005,0.0038,0.006925,0.022770781,-0.000393072
2019-03-19,-0.00255,0.01205,0.004003333,-0.005975,0.001535572,0.032424338
2019-03-20,0.00505,-0.00075,0.005583333,0.0089,-0.006029915,-0.023432688
2019-03-21,0.0038,0.00455,0.01573,0.002175,-0.019232814,-0.011933135
2019-03-22,0.00075,0.00255,0.00424,0.001325,0.006977981,-0.012630468
2019-03-25,-0.00225,0.0061,-0.004806667,-0.002175,0.005875592,-0.009282273
2019-03-26,-0.001,-0.0008,0.00293,0.002725,-0.002809385,0.010466083
2019-03-27,0.00165,0.0162,-0.010516667,-0.01045,-0.002728421,-0.030884018
2019-03-28,0.0028,-0.0051,-0.006393333,-0.012475,0.000819292,-0.014391781
2019-03-29,-0.0017,-0.0135,0.002036667,0.004075,0.023961896,0.017019683
2019-04-01,0.00135,0.0135,-0.001726667,0.0043,-0.016885595,0.006801114
2019-04-02,-0.00105,0.0021,0.011136667,-0.0053,0.000787017,-0.002504052
2019-04-03,0.0031,-0.00805,0.005823333,0.005275,-0.009365976,0.009197567
2019-04-04,-0.0033,0.0092,0.004166667,0.002975,-0.0149761,-0.003421738
2019-04-05,-0.00435,0.01495,0.000173333,-0.0029,-0.001460507,0.007693021
2019-04-08,-0.0032,0.0049,-0.003563333,-0.0079,0.006570901,-0.003517084
2019-04-09,-0.00195,-0.0032,0.012393333,0.00995,0.001221446,0.008533035
2019-04-10,0.001,0.0021,-0.000406667,0.00045,0.02413452,0.00549727
2019-04-11,-0.0085,-0.0035,0.00742,0.0089,0.00048858,0.012401096
2019-04-12,0.00015,0.00985,0.002323333,-0.003425,-0.002607753,-0.016280839
2019-04-15,0.00085,0.0015,0.00046,-0.004425,-0.00491337,-0.009304827
2019-04-16,0.00585,-0.00755,-0.00354,0.00065,2.02E-05,-0.013741791
2019-04-17,-0.0018,0.00565,0.009353333,0.0005,-0.029906041,-0.029319302
2019-04-18,-0.0048,0.0095,-0.004326667,-0.0054,-0.007569439,-0.025875725
2019-04-19,-0.00555,-0.0061,0.014683333,0.005225,-0.013921054,0.007598469
2019-04-22,-0.0011,0.00015,0.000363333,-0.008325,0.026628323,-0.013749284
2019-04-23,-0.00045,-0.00145,-0.002043333,0.000325,0.004498059,-0.018348995
2019-04-24,-0.0027,0.00475,-0.003486667,-0.0018,0.000984043,0.002802416
2019-04-25,0.00235,-0.0007,0.002036667,0.001325,0.003256492,-0.004322422
2019-04-26,-0.003,-0.0051,-0.00219,-0.00725,0.006127756,-0.008202401
2019-04-29,0.0104,-0.0046,0.007966667,0.00925,0.006284159,-0.014346722
2019-04-30,-0.00225,0.00185,0.009736667,-0.000275,0.005642472,-0.104685625
2019-05-02,-0.00275,0.0126,0.004886667,-0.000925,0.008954872,0.000247475
2019-05-03,-0.0119,-0.0008,-0.003693333,0.0028,-0.010204106,0.00208424
2019-05-07,-0.00245,0.0014,-0.010686667,-0.007125,0.006123763,-0.008404727
2019-05-08,-0.00015,0.0028,-0.007243333,-0.005825,0.009379064,0.008425898
2019-05-09,-0.00625,-0.0025,-0.003036667,-0.011075,-0.009618463,-0.020589787
2019-05-10,0.0051,0.0072,0.00114,0.0076,3.18E-05,-0.011807454
2019-05-13,-0.00255,0.01415,-0.006553333,-0.021825,0.003118252,-0.014961823
2019-05-14,-0.0065,0.00465,0.00379,0.01065,0.009373742,-0.01875425
2019-05-15,-0.00495,-0.00205,0.00389,0.017075,0.013086249,0.029070379
2019-05-16,-0.00505,0.00095,-0.009613333,-0.0053,0.048620742,0.001765441
2019-05-17,-0.004,0.0077,-0.00525,0.003925,0.01878072,0.015495464
2019-05-20,0.00565,0.0041,-0.00785,-0.0031,0.003680506,-0.021997262
2019-05-21,0.0044,0.00585,0.0057,-0.001425,-0.011455876,0.008967438
2019-05-22,-0.0026,0.0055,0.00455,0.004925,0.017329899,0.009698408
2019-05-23,0.00665,0.00625,-0.00057,-0.01175,-0.020363899,-0.008062307
2019-05-24,0.00445,-0.0015,-0.00742,-0.002625,-0.00696778,-0.014125089
2019-05-27,0.0047,-0.00295,-0.005686667,-0.003875,0.004455569,-0.009307413
2019-05-28,-0.00625,-0.003,0.007216667,0.000525,0.009031564,0.013096322
2019-05-29,-0.0037,0.008,-0.004646667,-0.009225,-0.000860612,-0.00532667
2019-05-30,0.0039,-0.00365,0.00328,0.003675,-0.012909262,-0.015836927
2019-05-31,-0.0055,-0.00495,-0.000233333,0.00465,0.021837589,0.011728298
2019-06-03,0.01215,0.00075,0.00064,0.004325,-0.000133609,-0.002122769
2019-06-04,-0.0066,0.00275,0.000143333,0.0047,-0.008191665,0.011156571
2019-06-05,-0.0074,0.0109,0.00386,0.00225,-0.008399299,-0.018118691
2019-06-07,-0.00775,0.0076,0.005246667,0.005975,-0.011016114,0.020054491
2019-06-10,0.00025,0.00395,0.008916667,-0.007075,-0.002524948,0.032407897
2019-06-11,-0.0065,-0.0025,-0.002646667,0.002,0.003031209,-0.00415713
